course_id,title,num_inst,in_master,master_status,institutions
STA3905,DIRECTED STUDY,2,no,,UCF;UWF
STA5176,STATISTICAL MODELING,2,no,,UCF;UWF
STA6257,APPLIED STATISTICS II,2,no,,NCF;UWF
STA6507,NONPARAMETRIC STATISTICS,2,no,,UCF;UWF
STA6666,STATISTICAL QUALITY CONTROL,2,no,,UNF;UWF
STA6856,TIME SERIES ANALYSIS,2,no,,FNU;UWF
STA6905,DIRECTED STUDY,2,no,,UF;UWF
SYA3905,DIRECTED STUDY,2,no,,UCF;UWF
SYA5905,INDIVID WORK,2,no,,UF;UWF
SYA6905,INDIVIDUAL WORK,2,no,,UF;UWF
SYD3905,DIRECTED STUDY,2,no,,UCF;UWF
SYG3905,DIRECTED STUDY,2,no,,UCF;UWF
SYG4905,DIRECTED STUDY,2,no,,FAU;UWF
SYO3905,DIRECTED STUDY,2,no,,UCF;UWF
SYP3905,DIRECTED STUDY,2,no,,UCF;UWF
THE2925L,RUN CREW,2,no,,UCF;UWF
THE3112,THEATRE HISTORY I,2,yes,queued,FAMU;UWF
THE3113,THEATRE HISTORY II,2,yes,queued,FAMU;UWF
THE3243,MUSICAL THEATRE HISTORY,2,yes,queued,FIU;UWF
THE3905,DIRECTED STUDY,2,no,,UCF;UWF
THE5905,DIRECTED STUDY,2,no,,FSU;UWF
THE6905,DIRECTED STUDY,2,no,,UF;UWF
TPA3022,LIGHTING DESIGN 1,2,yes,queued,FAU;UWF
TPA3064C,SCENE DESIGN I,2,yes,queued,FAU;UWF
TPA4061,SCENE DESIGN II,2,yes,queued,FIU;UWF
TPA4905,DIRECTED STUDY,2,no,,FSU;UWF
TPA5905,DIRECTED STUDY,2,no,,FSU;UWF
TPP3905,DIRECTED STUDY,2,no,,UCF;UWF
TPP4905,DIRECTED STUDY,2,no,,FSU;UWF
TRA4155,SUPPLY CHAIN MANAGEMENT,2,yes,queued,CF;UWF
TRA5206,LOGISTICS INFORMATION SYSTEMS,2,no,,MAU;UWF
TSL5250,APPLIED LINGUISTICS,2,no,,FSU;UWF
ZOO3905,DIRECTED STUDY,2,no,,UCF;UWF
ZOO4905,DIRECTED STUDY,2,no,,UF;UWF
ZOO5458,ICHTHYOLOGY,2,no,,UF;UWF
ZOO5486C,MAMMALOGY,2,no,,UF;UWF
ZOO5514,ANIMAL BEHAVIOR,2,no,,UNF;UWF
ZOO6905,DIRECTED STUDY,2,no,,UF;UWF
